horizon,stock_weight,bond_weight,t_bill_weight
1,0.10275473898208616,0.0,0.8972452610179138
2,0.1763419417050705,0.123813723723323,0.6998443345716066
3,0.24992914442805486,0.247627447446646,0.5024434081252992
4,0.3235163471510392,0.371441171169969,0.30504248167899184
5,0.33173112008521943,0.38939940536312845,0.2788694745516522
6,0.33994589301939965,0.4073576395562879,0.25269646742431245
7,0.34816066595357986,0.42531587374944735,0.2265234602969728
8,0.34240700111575056,0.4528644888422109,0.2047285100420385
9,0.3366533362779213,0.48041310393497455,0.18293355978710418
10,0.330899671440092,0.5079617190277381,0.16113860953216985
11,0.34639737673352966,0.49632285823345035,0.15727976503302
12,0.3618950820269673,0.4846839974391626,0.15342092053387013
13,0.37739278732040493,0.4730451366448748,0.14956207603472027
14,0.40259933013397453,0.47223386327870015,0.12516680658732535
15,0.4278058729475441,0.47142258991252545,0.10077153713993041
16,0.4530124157611137,0.4706113165463508,0.07637626769253547
17,0.4674348585089706,0.46867071519354025,0.06389442629748908
18,0.48185730125682746,0.46673011384072977,0.05141258490244269
19,0.4962797440046844,0.4647895124879192,0.038930743507396295
20,0.5124598328091086,0.4601297194933565,0.027410447697534916
21,0.5286399216135327,0.45546992649879375,0.015890151887673534
22,0.5448200104179568,0.45081013350423105,0.004369856077812151
23,0.5503515193478977,0.4459615793261786,0.0036869013259237158
24,0.5558830282778386,0.44111302514812606,0.0030039465740352806
25,0.5614145372077796,0.4362644709700736,0.002320991822146845
26,0.5669569459068102,0.4312521294232679,0.0017909246699218488
27,0.5724993546058409,0.4262397878764623,0.0012608575176968526
28,0.5780417633048716,0.4212274463296566,0.0007307903654718562
29,0.5863364307419544,0.4131763756810643,0.00048719357698123744
30,0.5946310981790374,0.40512530503247207,0.00024359678849061872
31,0.6029257656161202,0.3970742343838798,0.0
32,0.6125473197090728,0.3874526802909271,0.0
33,0.6221688738020256,0.3778311261979745,0.0
34,0.6317904278949782,0.3682095721050218,0.0
35,0.6318256832117899,0.36817431678821005,0.0
36,0.6318609385286017,0.36813906147139835,0.0
37,0.6318961938454134,0.3681038061545866,0.0
38,0.6351096948971333,0.3648903051028667,0.0
39,0.6383231959488532,0.36167680405114677,0.0
40,0.6415366970005731,0.35846330299942686,0.0
41,0.6436559069748056,0.3563440930251944,0.0
42,0.6457751169490381,0.35422488305096195,0.0
43,0.6478943269232705,0.35210567307672946,0.0
44,0.649188565653947,0.35081143434605294,0.0
45,0.6504828043846236,0.3495171956153765,0.0
46,0.6517770431153,0.34822295688469995,0.0
47,0.6505549769672401,0.34944502303276,0.0
48,0.64933291081918,0.35066708918082,0.0
49,0.6481108446711199,0.3518891553288801,0.0
50,0.6468887785230599,0.35311122147694013,0.0
