horizon,stock_weight,bond_weight,t_bill_weight
1,0.10425592339738027,0.0,0.8957440766026197
2,0.1772410197559559,0.123770703983911,0.698988276260133
3,0.2502261161145316,0.247541407967822,0.5022324759176464
4,0.32321121247310725,0.371312111951733,0.30547667557515973
5,0.3315644860273393,0.38936009679455136,0.27907541717810935
6,0.33991775958157133,0.40740808163736963,0.2526741587810589
7,0.3482710331358034,0.42545606648018797,0.22627290038400855
8,0.3426419932430546,0.4527430115544942,0.20461499520245108
9,0.33701295335030584,0.4800299566288005,0.1829570900208936
10,0.3313839134575571,0.5073169017031067,0.16129918483933614
11,0.34682429917949276,0.4955037560793467,0.1576719447411605
12,0.36226468490142844,0.4836906104555867,0.15404470464298484
13,0.3777050706233641,0.4718774648318267,0.1504174645448092
14,0.4026666251239136,0.47135335618588514,0.12598001869020123
15,0.4276281796244631,0.47082924753994365,0.10154257283559329
16,0.4525897341250126,0.4703051388940021,0.07710512698098532
17,0.46799686743083996,0.4681500753656623,0.06385305720349777
18,0.4834040007366673,0.4659950118373225,0.05060098742601021
19,0.49881113404249466,0.4638399483089827,0.03734891764852266
20,0.5144517753838812,0.45926688103588503,0.026281343580233783
21,0.5300924167252676,0.45469381376278745,0.015213769511944902
22,0.5457330580666542,0.4501207464896898,0.00414619544365602
23,0.5508601341952714,0.44560997525640705,0.003529890548321535
24,0.5559872103238886,0.44109920402312436,0.0029135856529870496
25,0.5611142864525058,0.4365884327898416,0.0022972807576525645
26,0.5666425535170648,0.4315998619387777,0.0017575845441574942
27,0.5721708205816237,0.42661129108771384,0.0012178883306624237
28,0.5776990876461827,0.42162272023664993,0.0006781921171673533
29,0.5840473798116922,0.4155004921101962,0.00045212807811156885
30,0.5903956719772018,0.4093782639837425,0.00022606403905578443
31,0.5967439641427112,0.40325603585728875,0.0
32,0.6083196530192322,0.39168034698076776,0.0
33,0.6198953418957532,0.3801046581042468,0.0
34,0.6314710307722742,0.3685289692277258,0.0
35,0.6313509255960689,0.3686490744039311,0.0
36,0.6312308204198637,0.3687691795801364,0.0
37,0.6311107152436584,0.36888928475634164,0.0
38,0.6344664420946866,0.3655335579053134,0.0
39,0.6378221689457149,0.36217783105428514,0.0
40,0.6411778957967431,0.3588221042032569,0.0
41,0.6436526118188491,0.3563473881811509,0.0
42,0.6461273278409551,0.3538726721590449,0.0
43,0.6486020438630611,0.3513979561369389,0.0
44,0.649188448579138,0.350811551420862,0.0
45,0.6497748532952149,0.35022514670478505,0.0
46,0.6503612580112919,0.34963874198870815,0.0
47,0.6500274971017124,0.3499725028982877,0.0
48,0.6496937361921329,0.3503062638078672,0.0
49,0.6493599752825533,0.3506400247174467,0.0
50,0.6490262143729738,0.35097378562702625,0.0
